Date,Revenue
2015-08-12,1111.0
2013-10-22,265.0
2015-10-22,318.0
2013-11-10,1323.0
2015-11-10,1164.0
2013-11-28,847.0
2015-11-28,900.0
2013-12-17,900.0
2015-12-17,1005.0
2014-01-23,476.0
2016-01-23,476.0
2014-01-25,159.0
2016-01-25,265.0
2014-02-03,318.0
2016-02-03,370.0
2014-04-28,1323.0
2016-04-28,1376.0
2014-05-06,423.0
2016-05-06,318.0
2014-05-12,106.0
2016-05-12,159.0
2014-06-02,635.0
2016-06-02,741.0
2013-12-02,53.0
2015-12-02,53.0
2013-12-12,1497.0
2015-12-12,1497.0
2014-01-29,1604.0
2016-01-29,1657.0
2014-02-07,1604.0
2016-02-07,1443.0
2014-03-03,1550.0
2016-03-03,1390.0
2013-08-16,752.0
2015-08-16,846.0
2013-08-29,1268.0
2015-08-29,1221.0
2013-10-05,329.0
2015-10-05,235.0
2013-10-17,658.0
2015-10-17,705.0
2013-11-08,1362.0
2015-11-08,1315.0
2013-12-13,1175.0
2015-12-13,1175.0
2014-02-04,729.0
2016-02-04,810.0
2013-08-03,1146.0
2015-08-03,1106.0
2013-08-31,553.0
2015-08-31,474.0
2013-10-17,356.0
2015-10-17,356.0
2013-11-20,514.0
2015-11-20,514.0
2013-12-01,395.0
2015-12-01,435.0
2013-11-25,593.0
2015-11-25,474.0
2013-12-10,198.0
2015-12-10,119.0
2014-02-11,40.0
2016-02-11,40.0
2014-06-24,1067.0
2016-06-24,1106.0
2013-09-20,1044.0
2015-09-20,1088.0
2013-09-29,44.0
2015-09-29,87.0
2014-01-10,1001.0
2016-01-10,1044.0
2014-06-26,609.0
2016-06-26,522.0
2014-01-08,94.0
2016-01-08,94.0
2013-08-17,435.0
2015-08-17,435.0
2014-03-28,957.0
2016-03-28,827.0
2013-09-16,266.0
2015-09-16,228.0
2013-09-10,228.0
2015-09-10,266.0
2013-08-28,1089.0
2015-08-28,1040.0
2013-10-31,99.0
2015-10-31,149.0
2013-10-29,1349.0
2015-10-29,1256.0
2013-09-26,544.0
2015-09-26,635.0
2014-01-07,953.0
2016-01-07,816.0
2014-03-07,181.0
2016-03-07,181.0
2014-06-06,1043.0
2016-06-06,953.0
2013-09-08,544.0
2015-09-08,408.0
2013-11-11,1315.0
2015-11-11,1225.0
2013-10-23,886.0
2015-10-23,797.0
2013-08-27,1175.0
2015-08-27,1268.0
2013-10-12,846.0
2015-10-12,846.0
2013-11-16,376.0
2015-11-16,423.0
2013-12-04,376.0
2015-12-04,329.0
2013-12-13,1034.0
2015-12-13,1128.0
2014-02-04,141.0
2016-02-04,47.0
2013-10-07,235.0
2015-10-07,188.0
2013-10-14,611.0
2015-10-14,564.0
2014-01-27,188.0
2016-01-27,47.0
2014-02-03,188.0
2016-02-03,235.0
2014-06-16,893.0
2016-06-16,987.0
2014-06-12,1254.0
2016-06-12,1254.0
2013-08-04,969.0
2015-08-04,842.0
2014-04-19,716.0
2016-04-19,716.0
2013-11-24,870.0
2015-11-24,870.0
2013-12-21,653.0
2015-12-21,566.0
2014-01-16,522.0
2016-01-16,566.0
2014-02-03,392.0
2016-02-03,435.0
2014-02-07,957.0
2016-02-07,1044.0
2013-10-08,47.0
2015-10-08,94.0
2013-10-13,423.0
2015-10-13,470.0
2014-05-31,752.0
2016-05-31,799.0
2014-07-28,1128.0
2016-07-28,1175.0
2013-08-26,517.0
2015-08-26,423.0
2014-01-07,1034.0
2016-01-07,1128.0
2014-04-25,94.0
2016-04-25,188.0
2014-05-23,235.0
2016-05-23,329.0
2014-06-03,376.0
2016-06-03,470.0
2014-06-10,705.0
2016-06-10,752.0
2014-01-05,953.0
2016-01-05,953.0
2014-01-10,635.0
2016-01-10,544.0
2014-05-15,590.0
2016-05-15,680.0
2014-06-17,1185.0
2016-06-17,1067.0
2014-01-24,611.0
2016-01-24,705.0
2014-06-14,517.0
2016-06-14,611.0
2013-11-09,1470.0
2015-11-09,1323.0
2014-02-02,695.0
2016-02-02,748.0
2014-03-27,321.0
2016-03-27,267.0
2014-05-05,1604.0
2016-05-05,1711.0
2014-07-29,428.0
2016-07-29,267.0
2013-08-12,1588.0
2015-08-12,1429.0
2013-12-17,688.0
2015-12-17,582.0
2014-03-07,1217.0
2016-03-07,1270.0
2014-03-22,529.0
2016-03-22,423.0
2014-05-19,529.0
2016-05-19,635.0
2014-06-03,1429.0
2016-06-03,1376.0
2013-08-28,1016.0
2015-08-28,1069.0
2013-09-16,962.0
2015-09-16,802.0
2013-12-02,295.0
2015-12-02,253.0
2014-05-31,635.0
2016-05-31,635.0
2013-08-13,1315.0
2015-08-13,1409.0
2013-12-07,282.0
2015-12-07,329.0
2013-12-29,1128.0
2015-12-29,987.0
2014-06-08,799.0
2016-06-08,893.0
2014-06-25,799.0
2016-06-25,846.0
2014-07-24,1268.0
2016-07-24,1128.0
2013-10-31,43.0
2015-10-31,86.0
2014-03-30,136.0
2016-03-30,91.0
2013-09-23,232.0
2015-09-23,139.0
2013-11-29,279.0
2015-11-29,279.0
2013-08-19,344.0
2015-08-19,344.0
2013-08-31,43.0
2015-08-31,43.0
2014-05-10,86.0
2016-05-10,43.0
2013-09-13,446.0
2015-09-13,446.0
2013-12-22,891.0
2015-12-22,990.0
2013-09-18,507.0
2015-09-18,429.0
2013-10-19,351.0
2015-10-19,429.0
2014-02-11,78.0
2016-02-11,117.0
2014-06-22,468.0
2016-06-22,546.0
2013-12-22,107.0
2015-12-22,214.0
2013-07-22,1008.0
2015-07-22,1008.0
2013-11-12,1152.0
2015-11-12,1152.0
2014-05-12,1104.0
2016-05-12,1104.0
2013-09-19,837.0
2015-09-19,698.0
2014-01-16,720.0
2016-01-16,672.0
2014-01-19,1440.0
2016-01-19,1344.0
2014-03-01,960.0
2016-03-01,912.0
2014-07-08,1056.0
2016-07-08,1104.0
2013-11-20,100.0
2015-11-20,50.0
2013-08-03,941.0
2015-08-03,842.0
2013-08-21,891.0
2015-08-21,842.0
2013-09-19,941.0
2015-09-19,792.0
2014-01-12,446.0
2016-01-12,545.0
2014-02-12,842.0
2016-02-12,693.0
2014-03-18,248.0
2016-03-18,198.0
2014-07-27,743.0
2016-07-27,792.0
2014-07-30,347.0
2016-07-30,446.0
2013-08-09,144.0
2015-08-09,144.0
2013-12-07,624.0
2015-12-07,624.0
2013-12-30,1104.0
2015-12-30,1008.0
2014-03-07,960.0
2016-03-07,1056.0
2013-10-02,221.0
2015-10-02,266.0
2013-12-20,886.0
2015-12-20,886.0
2013-12-30,41.0
2015-12-30,41.0
2013-12-17,440.0
2015-12-17,484.0
2013-08-06,570.0
2015-08-06,570.0
2013-12-07,363.0
2015-12-07,259.0
2013-12-19,1140.0
2015-12-19,1244.0
2014-04-15,778.0
2016-04-15,778.0
2014-05-23,207.0
2016-05-23,52.0
2014-05-27,1452.0
2016-05-27,1400.0
2014-06-14,1244.0
2016-06-14,1089.0
2013-07-13,186.0
2015-07-13,279.0
2013-11-22,1349.0
2015-11-22,1256.0
2013-12-30,574.0
2015-12-30,533.0
2014-04-14,287.0
2016-04-14,205.0
2014-04-22,82.0
2016-04-22,123.0
2014-06-21,1189.0
2016-06-21,1271.0
2013-12-24,198.0
2015-12-24,149.0
2014-05-26,1067.0
2016-05-26,939.0
2014-04-29,664.0
2016-04-29,620.0
2014-05-26,1284.0
2016-05-26,1196.0
2014-03-23,802.0
2016-03-23,642.0
2014-04-12,267.0
2016-04-12,374.0
2014-01-26,760.0
2016-01-26,646.0
2013-07-05,570.0
2015-07-05,467.0
2013-09-12,778.0
2015-09-12,881.0
2013-11-18,467.0
2015-11-18,467.0
2013-12-11,518.0
2015-12-11,415.0
2013-12-15,1452.0
2015-12-15,1400.0
2014-03-04,674.0
2016-03-04,726.0
2014-03-06,1400.0
2016-03-06,1244.0
2014-05-26,1452.0
2016-05-26,1296.0
2014-06-29,1296.0
2016-06-29,1140.0
2014-03-31,984.0
2016-03-31,943.0
2014-05-04,1189.0
2016-05-04,1271.0
2014-05-08,246.0
2016-05-08,246.0
2013-10-07,1344.0
2015-10-07,1248.0
2014-03-04,672.0
2016-03-04,768.0
2013-07-23,48.0
2015-07-23,96.0
2013-07-28,1008.0
2015-07-28,1056.0
2013-09-06,528.0
2015-09-06,432.0
2013-10-02,576.0
2015-10-02,624.0
2013-10-11,528.0
2015-10-11,624.0
2013-10-16,480.0
2015-10-16,576.0
2014-02-19,1296.0
2016-02-19,1296.0
2014-02-13,974.0
2016-02-13,930.0
2014-04-07,1328.0
2016-04-07,1417.0
2013-09-30,705.0
2015-09-30,752.0
2013-10-04,1268.0
2015-10-04,1128.0
2013-12-27,893.0
2015-12-27,940.0
2013-12-29,188.0
2015-12-29,94.0
2014-04-07,564.0
2016-04-07,423.0
2014-06-27,141.0
2016-06-27,94.0
2013-12-19,415.0
2015-12-19,415.0
2013-12-21,415.0
2015-12-21,259.0
2014-01-18,570.0
2016-01-18,622.0
2014-01-30,1452.0
2016-01-30,1452.0
2014-03-14,726.0
2016-03-14,778.0
2014-05-15,363.0
2016-05-15,207.0
2014-06-09,1296.0
2016-06-09,1400.0
2014-02-20,41.0
2016-02-20,41.0
2013-07-28,1218.0
2015-07-28,1175.0
2014-04-08,609.0
2016-04-08,522.0
2014-05-28,1044.0
2016-05-28,1088.0
2014-04-27,205.0
2016-04-27,205.0
2014-02-20,1066.0
2016-02-20,1148.0
2013-07-14,336.0
2015-07-14,192.0
2013-07-24,480.0
2015-07-24,576.0
2013-07-28,1296.0
2015-07-28,1296.0
2014-01-20,432.0
2016-01-20,432.0
2014-02-18,528.0
2016-02-18,624.0
2014-03-07,1200.0
2016-03-07,1152.0
2014-04-07,48.0
2016-04-07,96.0
2014-06-13,816.0
2016-06-13,768.0
2014-06-19,432.0
2016-06-19,288.0
2013-08-13,198.0
2015-08-13,277.0
2014-04-20,140.0
2016-04-20,47.0
2014-04-02,990.0
2016-04-02,990.0
2013-08-07,140.0
2015-08-07,47.0
2014-04-01,311.0
2016-04-01,259.0
2014-04-25,223.0
2016-04-25,178.0
2013-10-07,1008.0
2015-10-07,1056.0
2013-11-14,528.0
2015-11-14,384.0
2013-12-29,1392.0
2015-12-29,1392.0
2014-04-30,1392.0
2016-04-30,1440.0
2014-05-26,816.0
2016-05-26,864.0
2014-02-27,392.0
2016-02-27,435.0
2014-04-04,305.0
2016-04-04,348.0
2014-04-27,605.0
2016-04-27,651.0
2013-12-16,858.0
2015-12-16,741.0
2014-03-12,858.0
2016-03-12,741.0
2014-03-16,1053.0
2016-03-16,1053.0
2014-07-19,195.0
2016-07-19,234.0
2013-08-03,49.0
2015-08-03,49.0
2013-08-21,245.0
2015-08-21,98.0
2013-09-09,196.0
2015-09-09,147.0
2013-10-10,637.0
2015-10-10,588.0
2013-10-22,343.0
2015-10-22,245.0
2013-11-30,735.0
2015-11-30,735.0
2014-03-12,686.0
2016-03-12,539.0
2014-04-06,147.0
2016-04-06,196.0
2014-04-15,343.0
2016-04-15,392.0
2014-05-20,1323.0
2016-05-20,1225.0
2014-07-22,98.0
2016-07-22,49.0
2013-08-13,1040.0
2015-08-13,941.0
2013-09-07,1089.0
2015-09-07,990.0
2013-09-21,1188.0
2015-09-21,1238.0
2013-12-18,99.0
2015-12-18,50.0
2013-12-30,347.0
2015-12-30,248.0
2014-02-10,347.0
2016-02-10,446.0
2014-04-22,347.0
2016-04-22,248.0
2014-05-05,297.0
2016-05-05,149.0
2014-05-11,545.0
2016-05-11,446.0
2014-05-18,495.0
2016-05-18,495.0
2013-08-30,855.0
2015-08-30,748.0
2013-09-28,1176.0
2015-09-28,1230.0
2013-11-01,855.0
2015-11-01,962.0
2013-12-23,428.0
2015-12-23,481.0
2014-02-03,855.0
2016-02-03,909.0
2014-03-25,214.0
2016-03-25,321.0
2014-04-03,1604.0
2016-04-03,1711.0
2014-06-06,588.0
2016-06-06,481.0
2013-11-13,507.0
2015-11-13,468.0
2014-01-01,585.0
2016-01-01,585.0
2014-05-06,156.0
2016-05-06,39.0
2014-05-11,858.0
2016-05-11,780.0
2014-03-01,1470.0
2016-03-01,1372.0
2014-03-30,637.0
2016-03-30,588.0
2014-04-14,490.0
2016-04-14,490.0
2013-08-09,1421.0
2015-08-09,1372.0
2013-09-15,588.0
2015-09-15,588.0
2013-12-03,1225.0
2015-12-03,1127.0
2014-04-06,931.0
2016-04-06,833.0
2013-12-07,342.0
2015-12-07,228.0
2014-06-08,1018.0
2016-06-08,886.0
2014-03-10,1018.0
2016-03-10,974.0
2013-08-14,470.0
2015-08-14,376.0
2013-11-10,1302.0
2015-11-10,1349.0
2014-03-08,753.0
2016-03-08,804.0
2013-12-08,1248.0
2015-12-08,1152.0
2014-01-12,480.0
2016-01-12,384.0
2014-04-18,1148.0
2016-04-18,1189.0
2013-07-25,768.0
2015-07-25,640.0
2013-08-23,597.0
2015-08-23,555.0
2013-10-11,1185.0
2015-10-11,1146.0
2014-05-25,569.0
2016-05-25,437.0
2014-03-28,1088.0
2016-03-28,1175.0
2014-05-21,1024.0
2016-05-21,939.0
2014-05-25,981.0
2016-05-25,896.0
2014-06-21,282.0
2016-06-21,188.0
2014-06-14,119.0
2016-06-14,158.0
2013-12-27,743.0
2015-12-27,743.0
2014-01-17,511.0
2016-01-17,418.0
2014-04-24,232.0
2016-04-24,186.0
2014-04-16,106.0
2016-04-16,53.0
2014-05-14,177.0
2016-05-14,133.0
2013-07-07,94.0
2015-07-07,47.0
2014-01-15,1128.0
2016-01-15,1034.0
2014-02-03,1128.0
2016-02-03,987.0
2013-12-17,245.0
2015-12-17,294.0
2013-12-30,490.0
2015-12-30,490.0
2014-03-11,588.0
2016-03-11,686.0
2014-04-12,686.0
2016-04-12,735.0
2014-05-07,245.0
2016-05-07,294.0
2014-05-15,588.0
2016-05-15,686.0
2014-06-03,539.0
2016-06-03,490.0
2014-07-21,735.0
2016-07-21,686.0
2014-02-18,49.0
2016-02-18,98.0
2014-03-30,49.0
2016-03-30,49.0
2014-04-20,784.0
2016-04-20,637.0
2014-04-26,539.0
2016-04-26,637.0
2014-05-21,441.0
2016-05-21,490.0
2014-06-15,343.0
2016-06-15,343.0
2014-06-17,833.0
2016-06-17,735.0
2014-07-11,784.0
2016-07-11,686.0
2013-08-22,1170.0
2015-08-22,1131.0
2013-09-29,741.0
2015-09-29,819.0
2013-12-17,468.0
2015-12-17,351.0
2014-03-02,468.0
2016-03-02,390.0
2013-09-04,800.0
2015-09-04,674.0
2013-12-28,674.0
2015-12-28,632.0
2014-01-09,1221.0
2016-01-09,1179.0
2014-04-13,800.0
2016-04-13,885.0
2014-06-22,716.0
2016-06-22,590.0
2013-09-19,635.0
2015-09-19,529.0
2013-11-10,741.0
2015-11-10,794.0
2013-11-23,1111.0
2015-11-23,1058.0
2014-01-09,53.0
2016-01-09,106.0
2014-01-11,1111.0
2016-01-11,1164.0
2014-01-16,635.0
2016-01-16,476.0
2014-04-09,1058.0
2016-04-09,1005.0
2014-05-20,794.0
2016-05-20,900.0
2014-06-28,1376.0
2016-06-28,1217.0
2013-07-06,312.0
2015-07-06,351.0
2013-08-16,507.0
2015-08-16,507.0
2013-09-07,624.0
2015-09-07,702.0
2013-11-26,234.0
2015-11-26,234.0
2014-01-09,507.0
2016-01-09,507.0
2014-01-28,429.0
2016-01-28,429.0
2014-04-06,78.0
2016-04-06,39.0
2014-04-21,468.0
2016-04-21,390.0
2014-05-14,1014.0
2016-05-14,975.0
2014-05-15,234.0
2016-05-15,117.0
2014-06-02,741.0
2016-06-02,819.0
2014-06-06,975.0
2016-06-06,1014.0
2013-12-25,495.0
2015-12-25,396.0
2013-12-04,1128.0
2015-12-04,1034.0
2013-12-29,927.0
2015-12-29,885.0
2014-01-23,168.0
2016-01-23,253.0
2014-02-24,758.0
2016-02-24,716.0
2013-09-07,1092.0
2015-09-07,1134.0
2014-01-14,84.0
2016-01-14,42.0
2013-09-18,752.0
2015-09-18,658.0
2013-10-30,1034.0
2013-10-30,987.0
2015-10-30,987.0
2015-10-30,987.0
2013-12-24,47.0
2015-12-24,47.0
2014-04-12,799.0
2016-04-12,893.0
2014-06-07,227.0
2016-06-07,227.0
2014-01-16,656.0
2016-01-16,744.0
2014-04-12,1225.0
2016-04-12,1137.0
2014-07-30,256.0
2016-07-30,256.0
2013-09-07,213.0
2015-09-07,171.0
2013-12-07,469.0
2015-12-07,384.0
2013-09-18,227.0
2015-09-18,227.0
2013-08-31,637.0
2015-08-31,637.0
2013-10-19,196.0
2015-10-19,147.0
2013-10-23,1323.0
2015-10-23,1176.0
2013-10-31,87.0
2015-10-31,44.0
2013-12-13,392.0
2015-12-13,392.0
2014-05-10,87.0
2016-05-10,131.0
2014-05-13,392.0
2016-05-13,392.0
2014-06-19,783.0
2016-06-19,740.0
2013-09-05,545.0
2015-09-05,644.0
2013-11-09,1139.0
2015-11-09,1188.0
2013-11-20,396.0
2015-11-20,446.0
2014-02-28,842.0
2016-02-28,842.0
2014-06-01,347.0
2016-06-01,347.0
2013-07-29,39.0
2015-07-29,39.0
2013-12-28,390.0
2015-12-28,390.0
2014-04-08,156.0
2016-04-08,78.0
2014-07-23,468.0
2016-07-23,429.0
2013-09-01,1161.0
2015-09-01,1247.0
2013-09-09,774.0
2015-09-09,817.0
2014-02-11,604.0
2016-02-11,697.0
2014-05-16,557.0
2016-05-16,557.0
2013-10-05,702.0
2015-10-05,624.0
2013-11-22,273.0
2015-11-22,351.0
2014-03-18,897.0
2016-03-18,936.0
2014-04-08,429.0
2016-04-08,312.0
2013-09-15,1161.0
2015-09-15,1207.0
2014-06-05,1161.0
2016-06-05,1161.0
2014-02-12,903.0
2016-02-12,989.0
2013-07-27,395.0
2015-07-27,356.0
2013-10-06,909.0
2015-10-06,830.0
2013-07-02,487.0
2015-07-02,576.0
2013-09-19,321.0
2015-09-19,214.0
2013-12-21,929.0
2015-12-21,882.0
2014-03-14,279.0
2016-03-14,325.0
2014-06-27,139.0
2016-06-27,46.0
2013-11-12,900.0
2015-11-12,900.0
2014-01-06,529.0
2016-01-06,423.0
2014-03-02,265.0
2016-03-02,212.0
2014-03-09,794.0
2016-03-09,741.0
2014-04-09,1058.0
2016-04-09,953.0
2014-07-16,1217.0
2016-07-16,1323.0
2014-07-22,1323.0
2016-07-22,1323.0
2013-08-13,847.0
2015-08-13,794.0
2013-09-01,1535.0
2015-09-01,1429.0
2013-09-03,582.0
2015-09-03,529.0
2013-09-21,423.0
2015-09-21,476.0
2013-10-04,900.0
2015-10-04,953.0
2013-12-01,1588.0
2015-12-01,1429.0
2014-04-16,635.0
2016-04-16,635.0
2014-05-09,1164.0
2016-05-09,1111.0
2014-06-08,817.0
2016-06-08,860.0
2014-03-08,741.0
2016-03-08,819.0
2014-06-04,897.0
2016-06-04,897.0
2013-08-03,325.0
2015-08-03,418.0
2013-11-08,232.0
2015-11-08,186.0
2014-06-14,860.0
2016-06-14,731.0
2014-06-28,172.0
2016-06-28,258.0
2014-07-28,989.0
2016-07-28,1032.0
2013-12-05,343.0
2015-12-05,343.0
2013-12-18,1323.0
2015-12-18,1323.0
2014-01-08,98.0
2016-01-08,49.0
2014-01-29,294.0
2016-01-29,392.0
2014-02-16,931.0
2016-02-16,833.0
2014-05-06,882.0
2016-05-06,882.0
2014-05-10,980.0
2016-05-10,1029.0
2014-06-16,1421.0
2016-06-16,1519.0
2014-04-15,156.0
2016-04-15,104.0
2014-04-27,1328.0
2016-04-27,1240.0
2013-09-30,799.0
2015-09-30,893.0
2013-12-29,658.0
2015-12-29,752.0
2013-12-10,188.0
2015-12-10,188.0
2014-02-02,987.0
2016-02-02,1034.0
2014-07-26,329.0
2016-07-26,282.0
2013-07-03,658.0
2015-07-03,658.0
2013-07-26,423.0
2015-07-26,470.0
2013-08-19,705.0
2015-08-19,658.0
2013-09-08,1034.0
2015-09-08,940.0
2013-10-13,1409.0
2015-10-13,1315.0
2014-01-12,1034.0
2016-01-12,1034.0
2014-03-14,846.0
2016-03-14,846.0
2014-03-20,564.0
2016-03-20,517.0
2014-03-30,188.0
2016-03-30,47.0
2013-09-02,1550.0
2015-09-02,1390.0
2013-11-27,53.0
2015-11-27,107.0
2013-12-04,642.0
2015-12-04,642.0
2014-03-07,53.0
2016-03-07,53.0
2014-06-16,351.0
2016-06-16,273.0
2013-12-17,531.0
2015-12-17,531.0
2013-11-24,495.0
2015-11-24,347.0
2013-12-11,644.0
2015-12-11,495.0
2014-01-04,50.0
2016-01-04,50.0
2014-02-08,39.0
2016-02-08,39.0
2014-03-23,273.0
2014-03-23,273.0
2016-03-23,351.0
2016-03-23,273.0
2014-03-25,741.0
2016-03-25,702.0
2014-04-09,1053.0
2016-04-09,1014.0
2014-07-05,546.0
2016-07-05,507.0
2014-03-14,1056.0
2016-03-14,960.0
2014-06-14,1240.0
2016-06-14,1151.0
2014-03-03,192.0
2016-03-03,288.0
2013-11-06,977.0
2015-11-06,837.0
2014-05-14,419.0
2016-05-14,465.0
2014-05-20,698.0
2016-05-20,744.0
2014-06-26,432.0
2016-06-26,384.0
2014-06-14,622.0
2016-06-14,726.0
2014-06-24,1442.0
2016-06-24,1298.0
2013-08-14,177.0
2015-08-14,266.0
2013-10-23,44.0
2015-10-23,44.0
2014-01-12,354.0
2016-01-12,310.0
2014-05-01,841.0
2016-05-01,841.0
2014-06-01,884.0
2016-06-01,837.0
2013-09-14,884.0
2015-09-14,977.0
2014-03-17,558.0
2016-03-17,605.0
2013-07-10,753.0
2015-07-10,664.0
2013-08-18,708.0
2015-08-18,753.0
2014-06-09,1436.0
2016-06-09,1436.0
2014-06-23,752.0
2016-06-23,752.0
2014-06-24,708.0
2016-06-24,620.0
2013-08-18,943.0
2015-08-18,820.0
2013-09-07,1209.0
2015-09-07,1070.0
2013-09-11,528.0
2015-09-11,624.0
2013-11-22,1440.0
2015-11-22,1440.0
2014-01-03,720.0
2016-01-03,720.0
2014-04-13,1056.0
2016-04-13,1056.0
2013-12-24,372.0
2015-12-24,372.0
2014-04-13,837.0
2016-04-13,791.0
2014-05-07,279.0
2016-05-07,140.0
2014-06-13,605.0
2016-06-13,465.0
2014-05-29,305.0
2016-05-29,305.0
2014-04-23,1175.0
2016-04-23,1218.0
2014-06-22,827.0
2016-06-22,783.0
2014-06-10,738.0
2016-06-10,615.0
2014-06-28,123.0
2016-06-28,41.0
2013-12-15,1221.0
2015-12-15,1128.0
2014-04-19,310.0
2016-04-19,310.0
2013-08-15,960.0
2015-08-15,912.0
2013-08-22,1056.0
2015-08-22,960.0
2014-01-04,768.0
2016-01-04,816.0
2014-01-12,816.0
2016-01-12,720.0
2014-04-04,432.0
2016-04-04,432.0
2014-07-13,192.0
2016-07-13,192.0
2014-07-19,432.0
2016-07-19,480.0
2013-10-06,697.0
2015-10-06,697.0
2013-09-02,1296.0
2015-09-02,1200.0
2013-10-28,235.0
2015-10-28,188.0
2013-08-18,886.0
2015-08-18,753.0
2013-08-04,147.0
2015-08-04,245.0
2013-09-07,196.0
2015-09-07,196.0
2013-10-15,1127.0
2015-10-15,1176.0
2013-10-26,441.0
2015-10-26,392.0
2013-09-17,1237.0
2015-09-17,1109.0
2013-10-21,683.0
2015-10-21,640.0
2013-11-01,1152.0
2015-11-01,1024.0
2013-10-06,376.0
2015-10-06,282.0
2014-04-26,141.0
2016-04-26,141.0
2014-05-29,376.0
2016-05-29,282.0
2014-06-02,564.0
2016-06-02,658.0
2014-06-06,799.0
2016-06-06,893.0
2014-06-08,470.0
2014-06-08,517.0
2016-06-08,329.0
2016-06-08,470.0
2014-06-16,329.0
2016-06-16,329.0
2013-07-20,811.0
2015-07-20,725.0
2013-09-14,1067.0
2015-09-14,981.0
2013-09-18,1067.0
2015-09-18,1024.0
2013-11-27,128.0
2015-11-27,85.0
2014-07-17,256.0
2016-07-17,171.0
2013-08-08,1221.0
2015-08-08,1128.0
2013-08-30,940.0
2015-08-30,1034.0
2013-09-20,470.0
2015-09-20,564.0
2013-09-23,1175.0
2015-09-23,1128.0
2013-11-14,564.0
2015-11-14,658.0
2013-12-15,1315.0
2015-12-15,1362.0
2013-12-16,1128.0
2015-12-16,1034.0
2014-04-19,235.0
2016-04-19,94.0
2014-06-04,1175.0
2016-06-04,1128.0
2013-08-10,1128.0
2015-08-10,1175.0
2013-08-23,799.0
2015-08-23,799.0
2013-10-01,893.0
2015-10-01,846.0
2013-10-02,470.0
2015-10-02,376.0
2014-01-02,47.0
2016-01-02,47.0
2014-04-28,329.0
2016-04-28,282.0
2014-04-29,282.0
2016-04-29,188.0
2014-05-12,846.0
2016-05-12,799.0
2014-06-20,1081.0
2016-06-20,1081.0
2014-07-14,141.0
2016-07-14,47.0
2014-07-23,141.0
2016-07-23,188.0
2014-05-22,725.0
2016-05-22,597.0
2013-12-17,674.0
2015-12-17,716.0
2014-06-20,463.0
2016-06-20,379.0
2013-10-21,1315.0
2015-10-21,1179.0
2013-09-12,588.0
2015-09-12,686.0
2013-09-17,833.0
2015-09-17,833.0
2013-10-31,1078.0
2015-10-31,931.0
2013-12-17,147.0
2015-12-17,245.0
2014-01-10,490.0
2016-01-10,441.0
2014-03-28,1421.0
2016-03-28,1274.0
2014-04-26,1372.0
2016-04-26,1323.0
2014-07-25,1176.0
2016-07-25,1078.0
2013-12-17,234.0
2015-12-17,234.0
2013-09-01,379.0
2015-09-01,295.0
2014-04-29,1127.0
2016-04-29,1078.0
2013-10-05,49.0
2015-10-05,147.0
2013-10-31,245.0
2015-10-31,196.0
2013-12-11,1225.0
2015-12-11,1274.0
2014-04-26,1372.0
2016-04-26,1372.0
2013-11-22,44.0
2015-11-22,44.0
2013-08-15,864.0
2015-08-15,972.0
2014-05-11,980.0
2016-05-11,882.0
2014-06-30,441.0
2016-06-30,294.0
2013-10-13,1323.0
2015-10-13,1323.0
2013-12-15,953.0
2015-12-15,953.0
2014-04-13,847.0
2016-04-13,847.0
2014-06-10,265.0
2016-06-10,159.0
2013-11-09,98.0
2015-11-09,49.0
2013-12-02,196.0
2015-12-02,147.0
2013-12-25,147.0
2015-12-25,245.0
2014-02-04,49.0
2016-02-04,49.0
2014-02-20,1376.0
2016-02-20,1376.0
2014-04-29,212.0
2016-04-29,212.0
2014-06-05,370.0
2016-06-05,318.0
2013-10-26,421.0
2015-10-26,463.0
2014-04-15,716.0
2016-04-15,800.0
2014-05-23,1053.0
2016-05-23,1095.0
2014-01-25,1497.0
2016-01-25,1443.0
2014-07-01,505.0
2016-07-01,463.0
2014-05-17,44.0
2016-05-17,44.0
2013-09-18,432.0
2015-09-18,336.0
2014-03-30,48.0
2016-03-30,144.0
2014-05-28,144.0
2016-05-28,48.0
2014-04-24,214.0
2016-04-24,214.0
2013-11-15,451.0
2015-11-15,533.0
2014-02-18,738.0
2016-02-18,615.0
2013-10-14,1588.0
2015-10-14,1429.0
2013-10-28,635.0
2015-10-28,741.0
2013-11-05,847.0
2015-11-05,741.0
2013-07-27,1011.0
2015-07-27,969.0
2013-09-08,1095.0
2015-09-08,1095.0
2013-09-09,716.0
2015-09-09,632.0
2013-09-14,1095.0
2015-09-14,1011.0
2013-10-10,126.0
2015-10-10,84.0
2013-10-28,211.0
2015-10-28,84.0
2014-06-11,126.0
2016-06-11,42.0
2013-08-12,505.0
2015-08-12,548.0
2013-08-30,379.0
2015-08-30,421.0
2013-10-08,421.0
2015-10-08,337.0
2014-06-01,758.0
2014-06-01,800.0
2016-06-01,758.0
2016-06-01,716.0
2013-09-11,882.0
2015-09-11,789.0
2014-02-12,1161.0
2016-02-12,1022.0
2013-11-30,1058.0
2015-11-30,1111.0
2013-10-21,558.0
2015-10-21,465.0
2013-11-30,47.0
2015-11-30,47.0
2013-09-25,533.0
2015-09-25,410.0
2013-12-26,164.0
2015-12-26,164.0
2014-06-14,615.0
2016-06-14,574.0
2014-05-24,1456.0
